,Geneid,RI-BR1-21,RI-BR2-21,SI-BR1-21,SI-BR2-21
4892,gene:Minc3s00283g09358,0.0,1.0,0.0,0.0
4893,gene:Minc3s00283g09359,0.0,3.0,5.0,8.0
4894,gene:Minc3s00283g09360,0.0,1.0,0.0,2.0
4895,gene:Minc3s00283g09361,0.0,0.0,1.0,5.0
4896,gene:Minc3s00283g09362,0.0,1.0,0.0,1.0
4897,gene:Minc3s00283g09363,0.0,0.0,1.0,27.0
4898,gene:Minc3s00283g09364,0.0,0.0,0.0,1.0
4899,gene:Minc3s00283g09365,0.0,0.0,0.0,0.0
4900,gene:Minc3s00283g09366,0.0,0.0,0.0,1.0
4901,gene:Minc3s00283g09367,0.0,0.0,1.0,6.0
4902,gene:Minc3s03922g35144,0.0,0.0,0.0,0.0
4903,gene:Minc3s03922g35145,0.0,0.0,0.0,0.0
4904,gene:Minc3s02734g31392,0.0,0.0,0.0,0.0
4905,gene:Minc3s02734g31393,0.0,0.0,0.0,0.0
4906,gene:Minc3s02734g31394,0.0,0.0,0.0,0.0
4907,gene:Minc3s02734g31395,0.0,0.0,0.0,0.0
4908,gene:Minc3s10892g44445,0.0,0.0,0.0,0.0
4909,gene:Minc3s03243g33270,0.0,0.0,0.0,0.0
4910,gene:Minc3s03243g33271,0.0,0.0,0.0,0.0
4911,gene:Minc3s00679g15976,0.0,0.0,0.0,0.0
4912,gene:Minc3s00679g15977,0.0,2.0,1.0,9.0
4913,gene:Minc3s00679g15978,0.0,0.0,0.0,2.0
4914,gene:Minc3s00679g15979,0.0,0.0,0.0,0.0
4915,gene:Minc3s00679g15980,0.0,0.0,0.0,1.0
4916,gene:Minc3s00679g15981,0.0,0.0,2.0,5.0
4917,gene:Minc3s00679g15982,0.0,0.0,0.0,3.0
4918,gene:Minc3s00679g15983,0.0,0.0,3.0,14.0
4919,gene:Minc3s00679g15984,0.0,0.0,0.0,0.0
4920,gene:Minc3s00679g15985,0.0,0.0,0.0,0.0
4921,gene:Minc3s00679g15986,0.0,5.0,0.0,28.0
4922,gene:Minc3s00679g15987,0.0,0.0,3.0,84.0
4923,gene:Minc3s00679g15988,0.0,2.0,1.0,3.0
4924,gene:Minc3s10698g44283,0.0,0.0,0.0,0.0
4925,gene:Minc3s05183g37751,0.0,0.0,0.0,0.0
4926,gene:Minc3s03455g33893,0.0,0.0,0.0,0.0
4927,gene:Minc3s03455g33894,0.0,0.0,0.0,0.0
4928,gene:Minc3s11139g44648,0.0,0.0,0.0,0.0
4929,gene:Minc3s04336g36057,0.0,0.0,0.0,0.0
4930,gene:Minc3s04889g37215,0.0,0.0,0.0,0.0
4931,gene:Minc3s04889g37216,0.0,0.0,0.0,0.0
4932,gene:Minc3s04435g36279,0.0,0.0,0.0,0.0
4933,gene:Minc3s06122g39363,0.0,0.0,0.0,0.0
4934,gene:Minc3s06920g40489,0.0,0.0,1.0,0.0
4935,gene:Minc3s07091g40706,0.0,0.0,0.0,0.0
4936,gene:Minc3s07091g40707,0.0,0.0,0.0,0.0
4937,gene:Minc3s07091g40708,0.0,0.0,0.0,0.0
4938,gene:Minc3s01746g26021,0.0,0.0,0.0,2.0
4939,gene:Minc3s01746g26022,0.0,0.0,0.0,0.0
4940,gene:Minc3s01746g26023,0.0,0.0,0.0,0.0
4941,gene:Minc3s01746g26024,0.0,0.0,0.0,0.0
4942,gene:Minc3s01746g26025,0.0,0.0,0.0,0.0
4943,gene:Minc3s01746g26026,0.0,0.0,0.0,0.0
4944,gene:Minc3s01746g26027,0.0,2.0,1.0,1.0
4945,gene:Minc3s03132g32900,0.0,0.0,0.0,0.0
4946,gene:Minc3s04298g35972,1.0,0.0,1.0,2.0
4947,gene:Minc3s04298g35973,0.0,0.0,0.0,1.0
4948,gene:Minc3s04298g35974,0.0,0.0,0.0,0.0
4949,gene:Minc3s04298g35975,0.0,0.0,0.0,0.0
4950,gene:Minc3s00273g09119,0.0,2.0,0.0,0.0
4951,gene:Minc3s00273g09120,0.0,0.0,0.0,2.0
4952,gene:Minc3s00273g09121,1.0,2.0,1.0,16.0
4953,gene:Minc3s00273g09122,0.0,0.0,4.0,18.0
4954,gene:Minc3s00273g09123,0.0,8.0,0.0,9.0
4955,gene:Minc3s00273g09124,0.0,0.0,0.0,0.0
4956,gene:Minc3s00273g09125,0.0,1.0,4.0,0.0
4957,gene:Minc3s00273g09126,0.0,2.0,0.0,0.0
4958,gene:Minc3s00273g09127,0.0,1.0,0.0,1.0
4959,gene:Minc3s00273g09128,0.0,0.0,0.0,1.0
4960,gene:Minc3s00273g09129,0.0,2.0,1.0,3.0
4961,gene:Minc3s00273g09130,0.0,2.0,3.0,14.0
4962,gene:Minc3s00273g09131,0.0,0.0,0.0,2.0
4963,gene:Minc3s00273g09132,0.0,0.0,0.0,2.0
4964,gene:Minc3s00273g09133,0.0,1.0,0.0,3.0
4965,gene:Minc3s00273g09134,0.0,0.0,1.0,3.0
4966,gene:Minc3s00273g09135,1.0,2.0,1.0,7.0
4967,gene:Minc3s00273g09136,0.0,2.0,1.0,0.0
4968,gene:Minc3s00273g09137,0.0,0.0,0.0,0.0
4969,gene:Minc3s00273g09138,0.0,0.0,0.0,0.0
4970,gene:Minc3s00273g09139,0.0,1.0,5.0,27.0
4971,gene:Minc3s00273g09140,0.0,1.0,0.0,20.0
4972,gene:Minc3s00273g09141,0.0,0.0,0.0,1.0
4973,gene:Minc3s00273g09142,0.0,1.0,0.0,3.0
4974,gene:Minc3s00273g09143,0.0,2.0,2.0,12.0
4975,gene:Minc3s00273g09144,0.0,1.0,0.0,8.0
4976,gene:Minc3s00273g09145,0.0,1.0,0.0,5.0
4977,gene:Minc3s00273g09146,0.0,0.0,0.0,1.0
4978,gene:Minc3s00273g09147,0.0,0.0,0.0,10.0
4979,gene:Minc3s00273g09148,0.0,1.0,0.0,8.0
4980,gene:Minc3s00273g09149,0.0,0.0,0.0,0.0
4981,gene:Minc3s00273g09150,1.0,6.0,2.0,12.0
4982,gene:Minc3s00273g09151,0.0,0.0,0.0,1.0
4983,gene:Minc3s00273g09152,0.0,2.0,0.0,1.0
4984,gene:Minc3s00273g09153,0.0,3.0,3.0,1.0
4985,gene:Minc3s00273g09154,0.0,0.0,0.0,0.0
4986,gene:Minc3s00273g09155,0.0,0.0,0.0,0.0
4987,gene:Minc3s00064g03217,0.0,0.0,0.0,0.0
4988,gene:Minc3s00064g03218,0.0,0.0,0.0,0.0
4989,gene:Minc3s00064g03219,0.0,5.0,5.0,19.0
4990,gene:Minc3s00064g03220,0.0,0.0,0.0,0.0
4991,gene:Minc3s00064g03221,0.0,1.0,0.0,4.0
4992,gene:Minc3s00064g03222,0.0,1.0,1.0,2.0
4993,gene:Minc3s00064g03223,0.0,4.0,2.0,13.0
4994,gene:Minc3s00064g03224,0.0,0.0,0.0,0.0
4995,gene:Minc3s00064g03225,16.0,26.0,47.0,224.0
4996,gene:Minc3s00064g03226,1.0,1.0,0.0,3.0
4997,gene:Minc3s00064g03227,0.0,2.0,0.0,7.0
4998,gene:Minc3s00064g03228,0.0,2.0,3.0,7.0
4999,gene:Minc3s00064g03229,0.0,0.0,0.0,0.0
5000,gene:Minc3s00064g03230,0.0,0.0,0.0,0.0
5001,gene:Minc3s00064g03231,0.0,0.0,0.0,0.0
5002,gene:Minc3s00064g03232,0.0,0.0,0.0,0.0
5003,gene:Minc3s00064g03233,0.0,0.0,0.0,0.0
5004,gene:Minc3s00064g03234,0.0,2.0,0.0,4.0
5005,gene:Minc3s00064g03235,0.0,0.0,3.0,20.0
5006,gene:Minc3s00064g03236,0.0,0.0,2.0,10.0
5007,gene:Minc3s00064g03237,0.0,0.0,0.0,0.0
5008,gene:Minc3s00064g03238,0.0,4.0,1.0,0.0
5009,gene:Minc3s00064g03239,0.0,1.0,0.0,0.0
5010,gene:Minc3s00064g03240,0.0,0.0,3.0,0.0
5011,gene:Minc3s00064g03241,0.0,0.0,2.0,14.0
5012,gene:Minc3s00064g03242,0.0,1.0,2.0,3.0
5013,gene:Minc3s00064g03243,0.0,0.0,1.0,4.0
5014,gene:Minc3s00064g03244,0.0,1.0,1.0,4.0
5015,gene:Minc3s00064g03245,0.0,0.0,5.0,6.0
5016,gene:Minc3s00064g03246,0.0,2.0,5.0,5.0
5017,gene:Minc3s00064g03247,1.0,2.0,3.0,6.0
5018,gene:Minc3s00064g03248,1.0,1.0,2.0,0.0
5019,gene:Minc3s00064g03249,0.0,0.0,0.0,0.0
5020,gene:Minc3s00064g03250,0.0,0.0,0.0,0.0
5021,gene:Minc3s00064g03251,0.0,0.0,0.0,0.0
5022,gene:Minc3s00064g03252,0.0,0.0,0.0,0.0
5023,gene:Minc3s00064g03253,0.0,0.0,0.0,0.0
5024,gene:Minc3s08678g42488,0.0,0.0,0.0,0.0
5025,gene:Minc3s08678g42489,0.0,0.0,0.0,0.0
5026,gene:Minc3s10370g44027,0.0,1.0,0.0,5.0
5027,gene:Minc3s10370g44028,0.0,0.0,0.0,0.0
5028,gene:Minc3s02315g29404,0.0,0.0,0.0,0.0
5029,gene:Minc3s02315g29405,0.0,0.0,0.0,0.0
5030,gene:Minc3s02315g29406,0.0,0.0,0.0,0.0
5031,gene:Minc3s02315g29407,0.0,0.0,0.0,0.0
5032,gene:Minc3s02315g29408,0.0,0.0,0.0,2.0
5033,gene:Minc3s02315g29409,0.0,0.0,0.0,0.0
5034,gene:Minc3s02315g29410,0.0,2.0,0.0,0.0
5035,gene:Minc3s03170g33015,0.0,0.0,0.0,5.0
5036,gene:Minc3s03170g33016,0.0,0.0,0.0,0.0
5037,gene:Minc3s03170g33017,0.0,0.0,0.0,0.0
5038,gene:Minc3s03170g33018,0.0,0.0,0.0,0.0
5039,gene:Minc3s03260g33316,0.0,0.0,0.0,3.0
5040,gene:Minc3s03260g33317,0.0,0.0,0.0,0.0
5041,gene:Minc3s06759g40281,0.0,0.0,0.0,0.0
5042,gene:Minc3s03271g33355,0.0,0.0,0.0,0.0
5043,gene:Minc3s03271g33356,0.0,0.0,0.0,0.0
5044,gene:Minc3s03271g33357,0.0,0.0,0.0,0.0
5045,gene:Minc3s03271g33358,0.0,0.0,0.0,0.0
5046,gene:Minc3s04860g37151,0.0,0.0,0.0,1.0
5047,gene:Minc3s04860g37152,0.0,0.0,0.0,0.0
5048,gene:Minc3s04860g37153,0.0,0.0,0.0,0.0
5049,gene:Minc3s04860g37154,0.0,0.0,0.0,0.0
5050,gene:Minc3s01031g20023,0.0,0.0,0.0,0.0
5051,gene:Minc3s01031g20024,0.0,0.0,0.0,0.0
5052,gene:Minc3s01031g20026,0.0,0.0,0.0,0.0
5053,gene:Minc3s01031g20025,0.0,0.0,0.0,0.0
5054,gene:Minc3s01031g20027,0.0,0.0,0.0,0.0
5055,gene:Minc3s01031g20028,2.0,0.0,0.0,0.0
5056,gene:Minc3s01031g20029,0.0,3.0,1.0,4.0
5057,gene:Minc3s01031g20030,0.0,0.0,0.0,0.0
5058,gene:Minc3s01031g20031,0.0,0.0,1.0,2.0
5059,gene:Minc3s01031g20032,0.0,0.0,3.0,0.0
5060,gene:Minc3s01031g20033,0.0,0.0,0.0,0.0
5061,gene:Minc3s01031g20034,1.0,0.0,0.0,2.0
5062,gene:Minc3s01031g20035,0.0,0.0,0.0,0.0
5063,gene:Minc3s01031g20036,0.0,0.0,1.0,2.0
5064,gene:Minc3s01031g20037,0.0,0.0,0.0,1.0
5065,gene:Minc3s01031g20038,0.0,2.0,2.0,10.0
5066,gene:Minc3s01839g26651,0.0,0.0,0.0,0.0
5067,gene:Minc3s01839g26652,0.0,0.0,0.0,0.0
5068,gene:Minc3s01839g26653,0.0,0.0,0.0,0.0
5069,gene:Minc3s01839g26655,0.0,0.0,0.0,0.0
5070,gene:Minc3s01839g26654,1.0,5.0,2.0,3.0
5071,gene:Minc3s01839g26656,0.0,0.0,1.0,1.0
5072,gene:Minc3s01839g26657,0.0,3.0,2.0,0.0
5073,gene:Minc3s01839g26658,0.0,0.0,0.0,11.0
5074,gene:Minc3s01839g26659,0.0,1.0,0.0,1.0
5075,gene:Minc3s04507g36431,0.0,1.0,1.0,2.0
5076,gene:Minc3s04507g36432,0.0,0.0,0.0,0.0
5077,gene:Minc3s04507g36433,0.0,0.0,0.0,0.0
5078,gene:Minc3s04507g36434,0.0,0.0,0.0,0.0
5079,gene:Minc3s04507g36435,0.0,0.0,0.0,1.0
5080,gene:Minc3s01677g25525,0.0,1.0,0.0,0.0
5081,gene:Minc3s01677g25526,0.0,1.0,3.0,4.0
5082,gene:Minc3s01677g25527,0.0,0.0,4.0,6.0
5083,gene:Minc3s01677g25528,0.0,0.0,0.0,0.0
5084,gene:Minc3s01677g25529,0.0,0.0,1.0,2.0
5085,gene:Minc3s01677g25530,0.0,0.0,0.0,0.0
5086,gene:Minc3s01677g25531,0.0,0.0,0.0,0.0
5087,gene:Minc3s02353g29622,0.0,0.0,0.0,0.0
5088,gene:Minc3s02353g29623,0.0,0.0,1.0,2.0
5089,gene:Minc3s01294g22554,0.0,0.0,0.0,1.0
5090,gene:Minc3s01294g22555,0.0,0.0,0.0,4.0
5091,gene:Minc3s01294g22556,0.0,1.0,2.0,8.0
5092,gene:Minc3s01294g22557,1.0,4.0,2.0,4.0
5093,gene:Minc3s01294g22558,0.0,0.0,0.0,0.0
5094,gene:Minc3s01294g22559,0.0,0.0,0.0,0.0
5095,gene:Minc3s01294g22560,0.0,0.0,0.0,0.0
5096,gene:Minc3s01294g22561,0.0,0.0,0.0,0.0
5097,gene:Minc3s01294g22562,0.0,0.0,0.0,0.0
5098,gene:Minc3s11206g44719,0.0,0.0,0.0,0.0
5099,gene:Minc3s04842g37117,0.0,0.0,0.0,0.0
5100,gene:Minc3s04842g37118,0.0,0.0,0.0,3.0
5101,gene:Minc3s04842g37119,0.0,0.0,0.0,2.0
5102,gene:Minc3s09380g43156,0.0,0.0,0.0,0.0
5103,gene:Minc3s00208g07579,0.0,0.0,0.0,0.0
5104,gene:Minc3s00208g07580,0.0,0.0,0.0,0.0
5105,gene:Minc3s00208g07581,0.0,0.0,0.0,0.0
5106,gene:Minc3s00208g07582,0.0,0.0,1.0,2.0
5107,gene:Minc3s00208g07583,0.0,0.0,0.0,0.0
5108,gene:Minc3s00208g07584,0.0,0.0,0.0,0.0
5109,gene:Minc3s00208g07585,0.0,0.0,0.0,0.0
5110,gene:Minc3s00208g07586,0.0,0.0,0.0,0.0
5111,gene:Minc3s00208g07587,0.0,0.0,0.0,0.0
5112,gene:Minc3s00208g07588,0.0,0.0,0.0,0.0
5113,gene:Minc3s00208g07589,0.0,0.0,0.0,0.0
5114,gene:Minc3s00208g07590,0.0,0.0,0.0,0.0
5115,gene:Minc3s00208g07591,0.0,0.0,0.0,0.0
5116,gene:Minc3s00208g07592,0.0,0.0,0.0,0.0
5117,gene:Minc3s00208g07593,0.0,0.0,0.0,0.0
5118,gene:Minc3s00208g07594,1.0,4.0,0.0,14.0
5119,gene:Minc3s00208g07595,0.0,0.0,0.0,0.0
5120,gene:Minc3s11331g44810,0.0,0.0,0.0,0.0
5121,gene:Minc3s11331g44811,0.0,0.0,0.0,0.0
5122,gene:Minc3s03717g34595,0.0,0.0,0.0,0.0
5123,gene:Minc3s03717g34596,2.0,0.0,0.0,0.0
5124,gene:Minc3s03717g34597,1.0,0.0,0.0,10.0
5125,gene:Minc3s03717g34598,1.0,0.0,0.0,1.0
5126,gene:Minc3s09814g43559,0.0,0.0,1.0,1.0
5127,gene:Minc3s06159g39428,0.0,0.0,0.0,0.0
5128,gene:Minc3s06159g39429,0.0,0.0,0.0,0.0
5129,gene:Minc3s06159g39430,0.0,0.0,1.0,2.0
5130,gene:Minc3s09376g43152,0.0,0.0,0.0,0.0
5131,gene:Minc3s07632g41338,0.0,0.0,0.0,0.0
5132,gene:Minc3s07632g41339,0.0,0.0,0.0,0.0
5133,gene:Minc3s03718g34599,0.0,0.0,0.0,0.0
5134,gene:Minc3s03718g34600,0.0,0.0,0.0,0.0
5135,gene:Minc3s07039g40649,0.0,0.0,0.0,0.0
5136,gene:Minc3s07039g40650,0.0,0.0,0.0,0.0
5137,gene:Minc3s02119g28403,0.0,0.0,0.0,0.0
5138,gene:Minc3s02119g28404,0.0,0.0,0.0,0.0
5139,gene:Minc3s03129g32892,0.0,0.0,0.0,0.0
5140,gene:Minc3s03129g32893,0.0,0.0,0.0,0.0
5141,gene:Minc3s03129g32894,0.0,0.0,0.0,0.0
5142,gene:Minc3s06135g39389,0.0,0.0,0.0,0.0
5143,gene:Minc3s06135g39390,0.0,0.0,0.0,0.0
5144,gene:Minc3s09547g43315,0.0,0.0,0.0,0.0
5145,gene:Minc3s09547g43316,0.0,0.0,0.0,0.0
5146,gene:Minc3s09547g43317,0.0,0.0,0.0,0.0
5147,gene:Minc3s00865g18241,0.0,0.0,0.0,0.0
5148,gene:Minc3s00865g18242,0.0,0.0,0.0,0.0
5149,gene:Minc3s02888g31963,0.0,0.0,0.0,0.0
5150,gene:Minc3s02888g31964,0.0,0.0,0.0,0.0
5151,gene:Minc3s02888g31965,0.0,0.0,0.0,0.0
5152,gene:Minc3s03533g34119,0.0,0.0,1.0,4.0
5153,gene:Minc3s03533g34120,0.0,1.0,1.0,0.0
5154,gene:Minc3s03533g34121,0.0,0.0,0.0,2.0
5155,gene:Minc3s03533g34122,0.0,0.0,0.0,1.0
5156,gene:Minc3s01039g20091,0.0,0.0,0.0,0.0
5157,gene:Minc3s01039g20092,0.0,0.0,0.0,0.0
5158,gene:Minc3s01039g20093,0.0,0.0,0.0,0.0
5159,gene:Minc3s01039g20094,0.0,0.0,0.0,0.0
5160,gene:Minc3s01039g20095,0.0,0.0,0.0,0.0
5161,gene:Minc3s01039g20096,0.0,0.0,0.0,0.0
5162,gene:Minc3s11929g45243,0.0,0.0,0.0,1.0
5163,gene:Minc3s02474g30225,0.0,0.0,0.0,0.0
5164,gene:Minc3s02474g30226,0.0,0.0,0.0,0.0
5165,gene:Minc3s02474g30227,0.0,0.0,0.0,0.0
5166,gene:Minc3s02474g30228,0.0,0.0,0.0,0.0
5167,gene:Minc3s02474g30229,0.0,0.0,0.0,0.0
5168,gene:Minc3s02474g30230,0.0,0.0,0.0,0.0
5169,gene:Minc3s02474g30231,0.0,0.0,0.0,0.0
5170,gene:Minc3s03485g33980,0.0,7.0,0.0,0.0
5171,gene:Minc3s00215g07720,0.0,1.0,0.0,0.0
5172,gene:Minc3s00215g07721,0.0,0.0,0.0,0.0
5173,gene:Minc3s00215g07722,0.0,0.0,0.0,0.0
5174,gene:Minc3s00215g07723,0.0,1.0,0.0,0.0
5175,gene:Minc3s00215g07724,0.0,0.0,0.0,0.0
5176,gene:Minc3s00215g07725,0.0,0.0,0.0,0.0
5177,gene:Minc3s00215g07726,0.0,0.0,1.0,0.0
5178,gene:Minc3s00215g07727,1.0,1.0,2.0,5.0
5179,gene:Minc3s00215g07728,0.0,1.0,0.0,4.0
5180,gene:Minc3s00215g07729,0.0,0.0,1.0,2.0
5181,gene:Minc3s00215g07730,0.0,2.0,0.0,2.0
5182,gene:Minc3s00215g07731,0.0,2.0,2.0,13.0
5183,gene:Minc3s00215g07732,0.0,0.0,0.0,6.0
5184,gene:Minc3s00215g07733,0.0,7.0,1.0,3.0
5185,gene:Minc3s00215g07734,0.0,0.0,0.0,0.0
5186,gene:Minc3s00215g07735,0.0,1.0,0.0,0.0
5187,gene:Minc3s00215g07736,0.0,0.0,1.0,1.0
5188,gene:Minc3s00215g07737,0.0,0.0,0.0,0.0
5189,gene:Minc3s00215g07738,0.0,2.0,0.0,5.0
5190,gene:Minc3s00215g07739,0.0,1.0,0.0,4.0
5191,gene:Minc3s00215g07740,0.0,0.0,0.0,5.0
5192,gene:Minc3s00215g07741,0.0,0.0,0.0,0.0
5193,gene:Minc3s00215g07742,0.0,0.0,0.0,0.0
5194,gene:Minc3s00215g07743,0.0,0.0,0.0,3.0
5195,gene:Minc3s00215g07744,0.0,0.0,0.0,0.0
5196,gene:Minc3s00215g07745,0.0,0.0,0.0,0.0
5197,gene:Minc3s00215g07746,0.0,0.0,0.0,5.0
5198,gene:Minc3s00215g07747,0.0,0.0,0.0,2.0
5199,gene:Minc3s00215g07748,0.0,0.0,0.0,0.0
5200,gene:Minc3s00215g07749,0.0,0.0,0.0,0.0
5201,gene:Minc3s00215g07750,0.0,0.0,2.0,2.0
5202,gene:Minc3s00215g07751,0.0,6.0,8.0,27.0
5203,gene:Minc3s00215g07752,0.0,0.0,0.0,0.0
5204,gene:Minc3s00215g07753,0.0,0.0,0.0,0.0
5205,gene:Minc3s00215g07754,0.0,0.0,0.0,0.0
5206,gene:Minc3s07011g40621,0.0,0.0,0.0,0.0
5207,gene:Minc3s02089g28207,0.0,1.0,0.0,0.0
5208,gene:Minc3s02089g28208,0.0,1.0,0.0,7.0
5209,gene:Minc3s02089g28209,0.0,0.0,0.0,0.0
5210,gene:Minc3s02089g28210,0.0,3.0,0.0,0.0
5211,gene:Minc3s02089g28211,0.0,0.0,0.0,0.0
5212,gene:Minc3s02089g28212,0.0,0.0,1.0,0.0
5213,gene:Minc3s05233g37848,0.0,0.0,0.0,0.0
5214,gene:Minc3s05233g37849,0.0,0.0,0.0,0.0
5215,gene:Minc3s05233g37850,0.0,0.0,0.0,0.0
5216,gene:Minc3s00827g17822,0.0,0.0,0.0,0.0
5217,gene:Minc3s00827g17823,0.0,0.0,0.0,0.0
5218,gene:Minc3s00827g17824,0.0,0.0,0.0,0.0
5219,gene:Minc3s00827g17825,0.0,0.0,0.0,0.0
5220,gene:Minc3s00827g17826,0.0,0.0,0.0,0.0
5221,gene:Minc3s00827g17827,0.0,0.0,0.0,0.0
5222,gene:Minc3s00827g17828,0.0,0.0,0.0,0.0
5223,gene:Minc3s00827g17829,0.0,0.0,0.0,0.0
5224,gene:Minc3s00827g17830,0.0,0.0,0.0,0.0
5225,gene:Minc3s00827g17831,0.0,0.0,0.0,0.0
5226,gene:Minc3s00827g17832,0.0,0.0,0.0,0.0
5227,gene:Minc3s10991g44530,0.0,0.0,0.0,0.0
5228,gene:Minc3s11511g44945,0.0,0.0,0.0,0.0
5229,gene:Minc3s11511g44946,0.0,0.0,0.0,0.0
5230,gene:Minc3s11363g44838,0.0,0.0,1.0,0.0
5231,gene:Minc3s11363g44839,0.0,0.0,0.0,0.0
5232,gene:Minc3s08182g41986,0.0,0.0,0.0,0.0
5233,gene:Minc3s08182g41987,0.0,0.0,0.0,0.0
5234,gene:Minc3s06290g39617,0.0,0.0,0.0,0.0
5235,gene:Minc3s06290g39618,0.0,0.0,0.0,0.0
5236,gene:Minc3s03818g34897,0.0,0.0,0.0,1.0
5237,gene:Minc3s03818g34898,0.0,1.0,1.0,1.0
5238,gene:Minc3s05112g37617,0.0,0.0,0.0,0.0
5239,gene:Minc3s05112g37618,0.0,0.0,0.0,0.0
5240,gene:Minc3s04958g37327,0.0,0.0,1.0,0.0
5241,gene:Minc3s04958g37328,4.0,5.0,2.0,2.0
5242,gene:Minc3s01379g23296,0.0,0.0,0.0,1.0
5243,gene:Minc3s01379g23297,0.0,0.0,0.0,0.0
5244,gene:Minc3s01379g23298,0.0,0.0,0.0,0.0
5245,gene:Minc3s01379g23299,0.0,0.0,0.0,0.0
5246,gene:Minc3s01379g23300,0.0,0.0,0.0,0.0
5247,gene:Minc3s01379g23301,0.0,0.0,0.0,0.0
5248,gene:Minc3s01379g23302,0.0,0.0,0.0,0.0
5249,gene:Minc3s01379g23303,0.0,0.0,0.0,0.0
5250,gene:Minc3s06378g39745,0.0,0.0,0.0,0.0
5251,gene:Minc3s06378g39746,0.0,0.0,0.0,0.0
5252,gene:Minc3s07772g41526,0.0,0.0,0.0,2.0
5253,gene:Minc3s07772g41527,0.0,0.0,0.0,1.0
5254,gene:Minc3s00727g16572,0.0,2.0,0.0,1.0
5255,gene:Minc3s00727g16573,0.0,0.0,0.0,2.0
5256,gene:Minc3s00727g16574,0.0,0.0,0.0,0.0
5257,gene:Minc3s00727g16575,6.0,11.0,18.0,183.0
5258,gene:Minc3s00727g16576,0.0,1.0,4.0,5.0
5259,gene:Minc3s00727g16577,0.0,1.0,0.0,0.0
5260,gene:Minc3s00727g16578,1.0,2.0,2.0,21.0
5261,gene:Minc3s05713g38690,0.0,0.0,0.0,0.0
5262,gene:Minc3s05713g38691,0.0,0.0,0.0,0.0
5263,gene:Minc3s08522g42333,0.0,0.0,0.0,0.0
5264,gene:Minc3s08522g42334,0.0,0.0,0.0,0.0
5265,gene:Minc3s06535g39960,0.0,0.0,0.0,0.0
5266,gene:Minc3s10428g44075,0.0,0.0,0.0,0.0
5267,gene:Minc3s10428g44076,0.0,0.0,0.0,0.0
5268,gene:Minc3s10428g44077,0.0,0.0,0.0,0.0
5269,gene:Minc3s06642g40112,0.0,1.0,0.0,0.0
5270,gene:Minc3s06642g40113,0.0,0.0,0.0,0.0
5271,gene:Minc3s07780g41534,0.0,0.0,0.0,0.0
5272,gene:Minc3s05083g37558,0.0,0.0,0.0,1.0
5273,gene:Minc3s10284g43950,0.0,0.0,0.0,3.0
5274,gene:Minc3s00382g11359,0.0,0.0,1.0,8.0
5275,gene:Minc3s00382g11360,0.0,1.0,1.0,0.0
5276,gene:Minc3s00382g11361,0.0,0.0,0.0,0.0
5277,gene:Minc3s00382g11362,0.0,0.0,0.0,1.0
5278,gene:Minc3s00382g11363,0.0,0.0,0.0,0.0
5279,gene:Minc3s00382g11364,0.0,0.0,1.0,2.0
5280,gene:Minc3s00382g11365,0.0,0.0,0.0,0.0
5281,gene:Minc3s00382g11366,0.0,0.0,0.0,0.0
5282,gene:Minc3s00382g11367,0.0,0.0,0.0,0.0
5283,gene:Minc3s00382g11368,0.0,0.0,0.0,0.0
5284,gene:Minc3s00382g11369,0.0,0.0,0.0,0.0
5285,gene:Minc3s00382g11370,0.0,0.0,0.0,18.0
5286,gene:Minc3s04493g36399,0.0,0.0,0.0,0.0
5287,gene:Minc3s04493g36400,0.0,0.0,0.0,0.0
5288,gene:Minc3s05268g37906,0.0,0.0,0.0,0.0
5289,gene:Minc3s05268g37907,0.0,0.0,0.0,0.0
5290,gene:Minc3s06997g40602,0.0,0.0,0.0,0.0
5291,gene:Minc3s04372g36142,0.0,0.0,0.0,4.0
5292,gene:Minc3s04372g36143,0.0,5.0,9.0,36.0
5293,gene:Minc3s04372g36144,0.0,0.0,0.0,0.0
5294,gene:Minc3s01472g24105,0.0,7.0,0.0,0.0
5295,gene:Minc3s01472g24106,0.0,1.0,1.0,34.0
5296,gene:Minc3s01472g24107,0.0,2.0,0.0,6.0
5297,gene:Minc3s01472g24108,0.0,0.0,0.0,0.0
5298,gene:Minc3s01472g24109,0.0,0.0,0.0,3.0
5299,gene:Minc3s01472g24110,0.0,2.0,0.0,1.0
5300,gene:Minc3s01472g24111,0.0,0.0,0.0,2.0
5301,gene:Minc3s02895g31996,0.0,0.0,0.0,0.0
5302,gene:Minc3s06825g40367,0.0,0.0,0.0,0.0
5303,gene:Minc3s05887g38975,0.0,0.0,0.0,0.0
5304,gene:Minc3s05887g38976,0.0,0.0,0.0,1.0
5305,gene:Minc3s05887g38977,0.0,0.0,0.0,0.0
5306,gene:Minc3s11076g44605,0.0,0.0,0.0,0.0
5307,gene:Minc3s11076g44606,0.0,0.0,0.0,0.0
5308,gene:Minc3s06274g39592,0.0,0.0,1.0,1.0
5309,gene:Minc3s06274g39593,0.0,0.0,0.0,0.0
5310,gene:Minc3s06274g39594,0.0,0.0,0.0,0.0
5311,gene:Minc3s03925g35147,0.0,0.0,0.0,1.0
5312,gene:Minc3s03925g35148,0.0,0.0,0.0,3.0
5313,gene:Minc3s03925g35149,0.0,0.0,0.0,0.0
